Num_Acc,code_insee,gravite
202400000852,56241,BlesseHospitalise
202400000853,22178,BlesseLeger
202400000854,13214,BlesseLeger
202400000855,69290,BlesseHospitalise
202400000856,33318,BlesseLeger
202400000857,33013,BlesseLeger
202400000858,75113,BlesseLeger
202400000859,91136,BlesseLeger
202400000860,93051,BlesseLeger
202400000861,77450,BlesseLeger
202400000862,94069,BlesseHospitalise
202400000863,94074,BlesseLeger
202400000864,94081,BlesseHospitalise
202400000865,77146,BlesseLeger
202400000866,35288,BlesseHospitalise
202400000867,98818,BlesseLeger
202400000868,97416,BlesseLeger
202400000869,97416,BlesseLeger
202400000870,97302,BlesseLeger
202400000871,97302,BlesseLeger
202400000872,97302,BlesseLeger
202400000873,97213,BlesseHospitalise
202400000874,97209,BlesseLeger
202400000875,69381,BlesseLeger
202400000876,2A004,BlesseHospitalise
202400000877,91434,BlesseLeger
202400000878,89024,Tue
202400000879,30351,BlesseLeger
202400000880,84007,BlesseLeger
202400000881,30351,BlesseLeger
202400000882,83061,BlesseHospitalise
202400000883,80021,BlesseLeger
202400000884,78551,BlesseLeger
202400000885,77083,BlesseHospitalise
202400000886,76322,Tue
202400000887,76351,BlesseHospitalise
202400000888,69290,BlesseLeger
202400000889,69290,BlesseLeger
202400000890,67482,BlesseLeger
202400000891,67462,BlesseLeger
202400000892,64483,BlesseLeger
202400000893,64102,BlesseLeger
202400000894,64102,BlesseLeger
202400000895,61001,Tue
202400000896,59599,BlesseLeger
202400000897,59512,BlesseLeger
202400000898,56036,BlesseLeger
202400000899,56162,BlesseLeger
202400000900,54395,BlesseLeger
202400000901,51454,BlesseLeger
202400000902,51454,BlesseLeger
202400000903,51454,BlesseLeger
202400000904,35238,BlesseLeger
202400000905,33550,BlesseLeger
202400000906,33529,BlesseLeger
202400000907,29039,BlesseLeger
202400000908,29019,BlesseLeger
202400000909,27375,BlesseLeger
202400000910,26198,BlesseLeger
202400000911,22187,BlesseLeger
202400000912,14220,BlesseLeger
202400000913,14715,BlesseLeger
202400000914,13208,BlesseLeger
202400000915,13213,BlesseHospitalise
202400000916,13207,BlesseHospitalise
202400000917,13001,BlesseHospitalise
202400000918,07316,BlesseLeger
202400000919,94028,BlesseLeger
202400000920,93066,BlesseLeger
202400000921,93051,BlesseLeger
202400000922,93029,BlesseLeger
202400000923,93008,BlesseLeger
202400000924,93005,BlesseLeger
202400000925,92076,BlesseLeger
202400000926,92050,BlesseLeger
202400000927,92024,BlesseLeger
202400000928,92012,BlesseLeger
202400000929,92012,BlesseLeger
202400000930,92007,BlesseLeger
202400000931,92002,BlesseLeger
202400000932,60232,BlesseLeger
202400000933,60102,BlesseHospitalise
202400000934,63026,BlesseHospitalise
202400000935,51433,BlesseHospitalise
202400000936,85290,BlesseHospitalise
202400000937,12098,BlesseHospitalise
202400000938,71170,BlesseHospitalise
202400000939,87085,BlesseLeger
202400000940,87085,BlesseHospitalise
202400000941,85194,BlesseLeger
202400000942,84007,BlesseLeger
202400000943,84007,BlesseLeger
202400000944,82033,BlesseLeger
202400000945,76351,BlesseLeger
202400000946,76351,BlesseLeger
202400000947,76351,BlesseLeger
202400000948,76351,BlesseHospitalise
202400000949,70513,BlesseHospitalise
202400000950,69266,BlesseLeger
202400000951,64122,BlesseLeger
202400000952,64102,BlesseLeger
202400000953,61169,BlesseHospitalise
202400000954,59163,BlesseHospitalise
202400000955,59574,BlesseHospitalise
202400000956,55029,BlesseHospitalise
202400000957,51454,BlesseLeger
202400000958,49007,BlesseLeger
202400000959,45147,BlesseLeger
202400000960,37261,Tue
202400000961,34172,BlesseLeger
202400000962,33281,BlesseLeger
202400000963,33318,BlesseLeger
202400000964,25056,BlesseLeger
202400000965,15014,BlesseLeger
202400000966,14243,BlesseLeger
202400000967,14118,BlesseLeger
202400000968,13212,BlesseLeger
202400000969,13001,BlesseLeger
202400000970,12145,BlesseHospitalise
202400000971,06083,BlesseLeger
202400000972,06069,BlesseLeger
202400000973,75117,BlesseLeger
202400000974,75117,BlesseLeger
202400000975,75117,BlesseLeger
202400000976,75115,BlesseLeger
202400000977,75110,BlesseLeger
202400000978,75104,BlesseLeger
202400000979,93046,BlesseLeger
202400000980,93063,BlesseLeger
202400000981,93079,BlesseLeger
202400000982,93014,BlesseLeger
202400000983,93001,BlesseLeger
202400000984,92051,BlesseLeger
202400000985,92040,BlesseLeger
202400000986,92040,BlesseLeger
202400000987,92035,BlesseLeger
202400000988,97411,BlesseLeger
202400000989,92012,BlesseLeger
202400000990,97227,BlesseHospitalise
202400000991,97101,BlesseLeger
202400000992,22030,BlesseLeger
202400000993,97113,BlesseLeger
202400000994,97410,BlesseLeger
202400000995,97101,BlesseLeger
202400000996,62260,BlesseHospitalise
202400000997,2A004,BlesseLeger
202400000998,91103,BlesseLeger
202400000999,83087,BlesseHospitalise
202400001000,19241,Tue
202400001001,91425,BlesseLeger
202400001002,91201,BlesseLeger
202400001003,79195,BlesseHospitalise
202400001004,87085,BlesseLeger
202400001005,60299,BlesseHospitalise
202400001006,87085,BlesseLeger
202400001007,64419,BlesseLeger
202400001008,07092,BlesseHospitalise
202400001009,53147,BlesseHospitalise
202400001010,84007,BlesseLeger
202400001011,04209,BlesseHospitalise
202400001012,85140,Tue
202400001013,81065,BlesseLeger
202400001014,17008,BlesseHospitalise
202400001015,81004,BlesseLeger
202400001016,97309,BlesseLeger
202400001017,44094,BlesseHospitalise
202400001018,80021,BlesseLeger
202400001019,97421,BlesseHospitalise
202400001020,78311,BlesseHospitalise
202400001021,13040,BlesseHospitalise
202400001022,11190,BlesseHospitalise
202400001023,84036,BlesseLeger
202400001024,78401,BlesseLeger
202400001025,06011,BlesseLeger
202400001026,78401,BlesseLeger
202400001027,68154,BlesseLeger
202400001028,77169,BlesseHospitalise
202400001029,57413,BlesseHospitalise
202400001030,77288,BlesseLeger
202400001031,07324,BlesseLeger
202400001032,65059,BlesseHospitalise
202400001033,86229,BlesseHospitalise
202400001034,77487,BlesseLeger
202400001035,29046,BlesseLeger
202400001036,77243,BlesseLeger
202400001037,59611,BlesseHospitalise
202400001038,69288,BlesseLeger
202400001039,76540,BlesseHospitalise
202400001040,59581,BlesseHospitalise
202400001041,76540,BlesseLeger
202400001042,92050,BlesseLeger
202400001043,76540,BlesseLeger
202400001044,78640,BlesseLeger
202400001045,72181,BlesseLeger
202400001046,92036,BlesseLeger
202400001047,95500,BlesseLeger
202400001048,72181,BlesseLeger
202400001049,93005,BlesseLeger
202400001050,71270,BlesseLeger
202400001051,95500,BlesseLeger
202400001052,69266,BlesseLeger
202400001053,93027,BlesseLeger
202400001054,92036,BlesseLeger
202400001055,67482,BlesseLeger
202400001056,66136,BlesseLeger
202400001057,95241,BlesseLeger
202400001058,66136,BlesseLeger
202400001059,94081,BlesseLeger
202400001060,66136,BlesseLeger
202400001061,94069,BlesseLeger
202400001062,66136,BlesseLeger
202400001063,66136,BlesseLeger
202400001064,97302,BlesseLeger
202400001065,65226,BlesseHospitalise
202400001066,97302,BlesseLeger
202400001067,64445,BlesseLeger
202400001068,69386,BlesseHospitalise
202400001069,64445,BlesseLeger
202400001070,2A004,BlesseLeger
202400001071,95219,BlesseLeger
202400001072,63113,BlesseHospitalise
202400001073,91685,BlesseLeger
202400001074,63113,BlesseLeger
202400001075,91161,BlesseLeger
202400001076,81065,BlesseLeger
202400001077,62270,BlesseLeger
202400001078,77350,BlesseLeger
202400001079,59009,BlesseHospitalise
202400001080,69266,BlesseLeger
202400001081,59350,BlesseLeger
202400001082,64249,BlesseLeger
202400001083,59328,BlesseHospitalise
202400001084,63113,BlesseLeger
202400001085,54184,BlesseLeger
202400001086,60057,BlesseLeger
202400001087,54300,BlesseLeger
202400001088,59350,Tue
202400001089,54521,BlesseLeger
202400001090,54261,BlesseLeger
202400001091,54382,BlesseLeger
202400001092,51454,BlesseLeger
202400001093,54036,BlesseLeger
202400001094,54099,BlesseLeger
202400001095,51474,BlesseLeger
202400001096,45338,BlesseHospitalise
202400001097,51454,BlesseLeger
202400001098,50218,BlesseLeger
202400001099,37261,BlesseLeger
202400001100,50532,BlesseLeger
202400001101,37233,BlesseLeger
202400001102,50129,BlesseLeger
202400001103,34172,BlesseLeger
202400001104,45234,BlesseHospitalise
202400001105,34172,BlesseLeger
202400001106,45286,BlesseLeger
202400001107,25580,BlesseLeger
202400001108,45147,BlesseLeger
202400001109,42218,BlesseHospitalise
202400001110,25056,BlesseLeger
202400001111,22113,BlesseHospitalise
202400001112,40192,BlesseLeger
202400001113,22113,BlesseLeger
202400001114,38179,BlesseLeger
202400001115,13209,BlesseHospitalise
202400001116,37261,BlesseLeger
202400001117,05061,BlesseHospitalise
202400001118,35278,BlesseLeger
202400001119,75117,BlesseLeger
202400001120,31582,BlesseHospitalise
202400001121,35238,BlesseLeger
202400001122,75119,BlesseLeger
202400001123,75117,BlesseLeger
202400001124,34172,BlesseHospitalise
202400001125,03176,BlesseHospitalise
202400001126,34172,BlesseLeger
202400001127,75115,BlesseLeger
202400001128,75115,BlesseHospitalise
202400001129,34172,BlesseHospitalise
202400001130,58047,BlesseHospitalise
202400001131,75115,BlesseLeger
202400001132,34003,BlesseLeger
202400001133,66016,BlesseHospitalise
202400001134,75112,BlesseLeger
202400001135,33063,BlesseLeger
202400001136,72328,BlesseHospitalise
202400001137,33069,BlesseLeger
202400001138,75110,BlesseLeger
202400001139,33063,BlesseHospitalise
202400001140,75108,BlesseLeger
202400001141,06108,BlesseLeger
202400001142,29232,BlesseLeger
202400001143,50182,BlesseHospitalise
202400001144,75107,BlesseLeger
202400001145,29019,BlesseLeger
202400001146,09057,BlesseLeger
202400001147,94022,BlesseLeger
202400001148,94069,BlesseLeger
202400001149,16044,BlesseLeger
202400001150,93030,BlesseLeger
202400001151,27229,BlesseLeger
202400001152,16303,BlesseHospitalise
202400001153,93005,BlesseLeger
202400001154,92025,BlesseLeger
202400001155,22106,BlesseLeger
202400001156,92024,BlesseLeger
202400001157,21054,BlesseHospitalise
202400001158,07090,Tue
202400001159,92012,BlesseLeger
202400001160,19031,BlesseLeger
202400001161,60223,BlesseHospitalise
202400001162,53097,BlesseHospitalise
202400001163,17291,BlesseHospitalise
202400001164,85039,Tue
202400001165,91235,BlesseHospitalise
202400001166,17274,BlesseHospitalise
202400001167,85108,BlesseHospitalise
202400001168,71286,Tue
202400001169,13001,BlesseLeger
202400001170,09225,BlesseLeger
202400001171,33284,Tue
202400001172,33081,BlesseHospitalise
202400001173,31022,BlesseHospitalise
202400001174,98715,BlesseHospitalise
202400001175,06069,BlesseLeger
202400001176,97401,BlesseHospitalise
202400001177,01451,BlesseLeger
202400001178,69027,BlesseLeger
202400001179,75119,BlesseHospitalise
202400001180,40014,BlesseHospitalise
202400001181,17157,BlesseLeger
202400001182,21247,BlesseHospitalise
202400001183,97408,BlesseHospitalise
202400001184,75119,BlesseHospitalise
202400001185,43191,BlesseLeger
202400001186,75118,BlesseLeger
202400001187,37194,BlesseLeger
202400001188,13087,BlesseHospitalise
202400001189,75116,BlesseLeger
202400001190,61385,BlesseLeger
202400001191,45155,BlesseHospitalise
202400001192,75116,BlesseLeger
202400001193,91376,BlesseHospitalise
202400001194,75114,BlesseLeger
202400001195,56031,BlesseLeger
202400001196,75112,BlesseLeger
202400001197,84129,BlesseHospitalise
202400001198,75111,BlesseLeger
202400001199,81145,BlesseHospitalise
202400001200,83068,BlesseHospitalise
202400001201,75110,BlesseLeger
202400001202,42302,BlesseHospitalise
202400001203,06048,BlesseLeger
202400001204,75109,BlesseLeger
202400001205,47174,BlesseHospitalise
202400001206,89257,BlesseLeger
202400001207,75116,BlesseLeger
202400001208,75107,BlesseHospitalise
202400001209,29026,BlesseHospitalise
202400001210,68163,BlesseHospitalise
202400001211,75107,BlesseHospitalise
202400001212,31136,BlesseLeger
202400001213,75107,BlesseHospitalise
202400001214,03170,BlesseLeger
202400001215,57596,BlesseHospitalise
202400001216,75107,BlesseLeger
202400001217,58065,BlesseLeger
202400001218,72247,Tue
202400001219,94078,BlesseLeger
202400001220,07272,BlesseHospitalise
202400001221,14311,BlesseLeger
202400001222,94011,BlesseLeger
202400001223,01185,Tue
202400001224,50353,BlesseHospitalise
202400001225,94073,BlesseLeger
202400001226,09285,Tue
202400001227,01385,BlesseHospitalise
202400001228,43153,BlesseHospitalise
202400001229,94077,BlesseLeger
202400001230,40122,BlesseHospitalise
202400001231,33114,BlesseHospitalise
202400001232,87203,BlesseHospitalise
202400001233,94018,BlesseLeger
202400001234,14609,BlesseHospitalise
202400001235,94011,BlesseLeger
202400001236,62876,Tue
202400001237,13091,BlesseLeger
202400001238,94002,BlesseLeger
202400001239,59645,BlesseLeger
202400001240,97115,BlesseHospitalise
202400001241,93071,BlesseLeger
202400001242,13215,BlesseLeger
202400001243,77382,BlesseHospitalise
202400001244,93070,BlesseLeger
202400001245,77349,BlesseLeger
202400001246,33550,BlesseLeger
202400001247,93055,BlesseHospitalise
202400001248,13035,BlesseHospitalise
202400001249,93032,BlesseLeger
202400001250,44047,BlesseHospitalise
202400001251,59009,BlesseLeger
202400001252,27348,BlesseLeger
202400001253,93032,BlesseLeger
202400001254,59350,Tue
202400001255,60528,BlesseHospitalise
202400001256,93008,BlesseLeger
202400001257,62637,BlesseLeger
202400001258,59125,BlesseLeger
202400001259,59491,BlesseLeger
202400001260,92051,BlesseLeger
202400001261,59578,Tue
202400001262,92050,BlesseLeger
202400001263,62637,BlesseLeger
202400001264,13215,BlesseLeger
202400001265,92044,BlesseLeger
202400001266,91136,BlesseLeger
202400001267,13043,BlesseHospitalise
202400001268,92024,BlesseLeger
202400001269,13015,BlesseLeger
202400001270,92024,BlesseLeger
202400001271,91037,BlesseLeger
202400001272,92012,BlesseLeger
202400001273,92025,BlesseLeger
202400001274,13015,BlesseLeger
202400001275,13033,BlesseLeger
202400001276,92036,BlesseLeger
202400001277,50541,BlesseLeger
202400001278,13085,BlesseLeger
202400001279,78322,BlesseLeger
202400001280,47145,BlesseHospitalise
202400001281,13005,BlesseHospitalise
202400001282,92025,BlesseLeger
202400001283,35180,BlesseHospitalise
202400001284,91103,BlesseLeger
202400001285,91235,Tue
202400001286,93005,BlesseLeger
202400001287,91235,BlesseLeger
202400001288,18070,BlesseHospitalise
202400001289,91136,BlesseLeger
202400001290,93007,BlesseLeger
202400001291,49092,Tue
202400001292,91689,BlesseLeger
202400001293,94073,BlesseLeger
202400001294,97414,BlesseHospitalise
202400001295,91689,BlesseLeger
202400001296,94073,Tue
202400001297,14436,BlesseLeger
202400001298,94017,BlesseLeger
202400001299,92036,BlesseLeger
202400001300,71443,BlesseLeger
202400001301,77083,BlesseLeger
202400001302,95500,BlesseLeger
202400001303,38429,BlesseLeger
202400001304,62081,BlesseLeger
202400001305,77121,BlesseLeger
202400001306,93007,BlesseLeger
202400001307,27552,BlesseHospitalise
202400001308,35238,BlesseHospitalise
202400001309,57163,BlesseHospitalise
202400001310,38544,BlesseHospitalise
202400001311,94042,BlesseLeger
202400001312,56231,BlesseHospitalise
202400001313,94044,BlesseLeger
202400001314,38544,BlesseHospitalise
202400001315,77242,BlesseLeger
202400001316,94079,BlesseLeger
202400001317,79329,Tue
202400001318,93051,BlesseLeger
202400001319,33335,BlesseHospitalise
202400001320,71516,BlesseLeger
202400001321,71248,BlesseLeger
202400001322,01160,BlesseLeger
202400001323,61142,BlesseLeger
202400001324,97416,BlesseHospitalise
202400001325,61066,BlesseHospitalise
202400001326,97416,BlesseLeger
202400001327,44129,BlesseHospitalise
202400001328,44014,BlesseLeger
202400001329,97302,BlesseLeger
202400001330,44005,BlesseHospitalise
202400001331,97302,BlesseLeger
202400001332,29281,BlesseHospitalise
202400001333,69388,BlesseHospitalise
202400001334,29056,BlesseLeger
202400001335,69387,BlesseLeger
202400001336,29220,BlesseHospitalise
202400001337,69382,BlesseHospitalise
202400001338,31490,BlesseHospitalise
202400001339,97101,BlesseLeger
202400001340,91027,BlesseLeger
202400001341,84025,BlesseHospitalise
202400001342,03118,BlesseHospitalise
202400001343,87050,BlesseLeger
202400001344,15170,BlesseHospitalise
202400001345,87085,BlesseLeger
202400001346,01373,Tue
202400001347,87085,BlesseLeger
202400001348,06125,BlesseHospitalise
202400001349,83129,BlesseHospitalise
202400001350,83069,BlesseHospitalise
202400001351,50419,BlesseHospitalise
202400001352,43084,Tue
202400001353,82033,BlesseLeger
202400001354,80021,BlesseLeger
202400001355,10094,BlesseHospitalise
202400001356,07313,BlesseLeger
202400001357,78440,BlesseLeger
202400001358,78401,BlesseLeger
202400001359,24577,BlesseHospitalise
202400001360,78401,BlesseLeger
202400001361,17041,Tue
202400001362,77337,BlesseLeger
202400001363,87072,BlesseHospitalise
202400001364,76561,BlesseLeger
202400001365,30275,Tue
202400001366,76351,BlesseLeger
202400001367,97309,BlesseLeger
202400001368,69102,BlesseLeger
202400001369,76351,BlesseLeger
202400001370,06088,BlesseLeger
202400001371,13032,BlesseLeger
202400001372,72181,BlesseLeger
202400001373,30347,BlesseLeger
202400001374,72181,BlesseLeger
202400001375,17465,BlesseHospitalise
202400001376,62355,BlesseHospitalise
202400001377,69256,BlesseHospitalise
202400001378,77407,BlesseLeger
202400001379,69256,BlesseLeger
202400001380,77023,Tue
202400001381,77420,BlesseHospitalise
202400001382,67218,BlesseLeger
202400001383,78531,BlesseLeger
202400001384,84150,BlesseLeger
202400001385,63308,BlesseLeger
202400001386,84042,Tue
202400001387,62244,BlesseLeger
202400001388,13053,BlesseHospitalise
202400001389,98729,Tue
202400001390,13041,BlesseHospitalise
202400001391,47293,BlesseHospitalise
